price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,manufacturer
22951,2013.0,ram 3500,excellent,6.0,diesel,151112.0,automatic,truck,red,True,2019-02-04,88,ram
31900,2016.0,chevrolet silverado 1500 crew,good,8.0,gas,20297.0,other,pickup,white,True,2018-09-12,17,chevrolet
19800,2014.0,chevrolet silverado 1500,excellent,6.0,gas,90000.0,automatic,truck,grey,True,2018-11-03,15,chevrolet
17950,2015.0,ford f-150,excellent,8.0,gas,101453.0,automatic,truck,white,True,2019-01-01,25,ford
19995,2011.0,ford f350,excellent,8.0,gas,26576.0,automatic,truck,white,False,2018-11-17,10,ford
6000,1998.0,ram 1500,excellent,8.0,gas,112000.0,automatic,pickup,blue,False,2018-11-13,33,ram
4950,2011.0,ford focus,excellent,4.0,gas,110216.0,automatic,sedan,black,True,2019-04-15,16,ford
12995,2014.0,ford f-150,excellent,8.0,gas,90000.0,automatic,truck,white,False,2018-09-05,35,ford
19995,2015.0,chevrolet silverado 1500,excellent,8.0,gas,102829.0,automatic,truck,grey,False,2018-10-21,51,chevrolet
20800,2016.0,nissan frontier crew cab sv,good,6.0,gas,16775.0,other,pickup,red,False,2018-11-15,40,nissan
7000,2013.0,kia sorento,excellent,4.0,gas,132780.0,manual,SUV,silver,False,2018-09-16,71,kia
4901,2004.0,ram 1500,excellent,8.0,gas,193057.0,automatic,truck,black,True,2019-03-27,5,ram
20500,2017.0,nissan frontier crew cab sv,good,6.0,gas,25523.0,other,pickup,white,False,2018-06-10,11,nissan
16950,2006.0,ford f350,excellent,8.0,diesel,149025.0,automatic,truck,brown,True,2019-03-21,10,ford
13950,2015.0,chevrolet silverado 1500,excellent,6.0,gas,104421.0,automatic,truck,white,False,2019-01-28,29,chevrolet
12950,2011.0,chevrolet silverado 1500,excellent,6.0,gas,91277.0,automatic,truck,white,False,2018-10-13,57,chevrolet
6950,2013.0,ford escape,excellent,4.0,gas,99840.0,automatic,SUV,white,False,2018-08-25,42,ford
5995,2012.0,chevrolet malibu,good,4.0,gas,119000.0,automatic,sedan,grey,False,2018-06-01,45,chevrolet
3495,2005.0,volkswagen passat,good,4.0,gas,129056.0,automatic,sedan,unknown,False,2018-12-20,9,volkswagen
21000,2012.0,toyota tundra,like new,8.0,gas,130056.0,automatic,truck,silver,True,2018-11-07,63,toyota
21950,2009.0,ford f250,excellent,8.0,diesel,146269.0,automatic,truck,white,True,2019-02-10,93,ford
6495,2003.0,chevrolet silverado 1500,good,8.0,gas,176292.0,automatic,truck,unknown,True,2019-02-14,18,chevrolet
19995,2014.0,gmc sierra,excellent,8.0,gas,89914.0,automatic,pickup,white,True,2018-09-23,19,gmc
33500,2017.0,ford f250 super duty,excellent,8.0,gas,41953.0,automatic,truck,black,True,2018-08-23,142,ford
3500,2008.0,chevrolet malibu,good,6.0,gas,228319.0,automatic,sedan,red,False,2018-05-05,22,chevrolet
8000,2005.0,ford f350 super duty,good,8.0,diesel,123000.0,automatic,truck,white,False,2019-02-09,27,ford
24000,2002.0,ram 2500,excellent,6.0,diesel,160000.0,manual,pickup,white,True,2018-09-01,65,ram
54900,2018.0,gmc sierra 1500,excellent,8.0,gas,20674.0,automatic,offroad,black,True,2018-05-17,22,gmc
3500,2014.0,nissan sentra,salvage,4.0,gas,108000.0,automatic,sedan,grey,False,2018-10-07,12,nissan
29950,2015.0,chevrolet silverado 1500,like new,8.0,gas,27800.0,automatic,pickup,grey,True,2019-04-10,31,chevrolet
31488,2016.0,chevrolet silverado 1500,excellent,6.0,gas,38735.0,automatic,truck,red,True,2018-12-15,16,chevrolet
22950,2014.0,chevrolet silverado 1500,like new,8.0,gas,87274.0,automatic,pickup,unknown,True,2018-09-01,81,chevrolet
20000,2011.0,chevrolet silverado 1500,excellent,8.0,gas,123000.0,automatic,truck,blue,True,2018-09-24,8,chevrolet
4500,2006.0,bmw x5,excellent,6.0,gas,18000.0,automatic,SUV,brown,False,2018-11-14,23,bmw
7700,2013.0,chevrolet equinox,excellent,4.0,gas,110506.0,automatic,SUV,unknown,False,2018-05-12,29,chevrolet
12995,2012.0,ford f-150,good,6.0,gas,152955.0,automatic,truck,black,True,2018-11-20,25,ford
5995,2004.0,ford f-150,good,8.0,gas,135738.0,automatic,truck,unknown,True,2019-01-21,24,ford
16500,2015.0,ram 1500,excellent,8.0,gas,116062.0,automatic,truck,grey,True,2018-11-18,78,ram
25800,2014.0,chevrolet silverado 1500 crew,good,8.0,gas,73293.0,automatic,pickup,black,True,2018-06-26,28,chevrolet
25100,2015.0,chevrolet silverado 1500 crew,good,6.0,gas,78285.5,automatic,pickup,green,True,2019-02-07,16,chevrolet
4000,2000.0,ford f150,good,8.0,gas,190000.0,automatic,truck,blue,True,2018-07-16,25,ford
36950,2016.0,gmc sierra 1500,like new,8.0,gas,26126.0,automatic,truck,red,True,2019-03-25,93,gmc
7900,2013.0,kia soul,good,4.0,gas,25304.0,automatic,SUV,unknown,False,2018-05-11,82,kia
12500,2013.0,volkswagen passat,excellent,4.0,diesel,53508.0,automatic,sedan,blue,False,2019-02-01,39,volkswagen
8990,1999.0,ford f250 super duty,excellent,10.0,gas,174875.0,automatic,pickup,unknown,True,2018-12-03,18,ford
20500,2013.0,ram 1500,excellent,8.0,gas,75900.0,automatic,truck,grey,True,2019-02-22,26,ram
16995,2012.0,gmc yukon,excellent,8.0,gas,124995.0,automatic,SUV,black,True,2018-05-15,68,gmc
2200,1993.0,chevrolet silverado 1500,good,8.0,gas,310000.0,automatic,truck,red,True,2018-10-27,36,chevrolet
20990,2010.0,jeep wrangler,good,6.0,gas,54687.0,automatic,SUV,unknown,True,2019-04-16,52,jeep
28934,2016.0,ram 1500,excellent,8.0,gas,34577.0,automatic,truck,black,True,2018-06-12,29,ram
20976,2012.0,gmc sierra 1500,excellent,8.0,gas,76995.0,automatic,truck,blue,True,2018-08-16,39,gmc
800,2000.0,volkswagen passat,salvage,6.0,gas,221000.0,automatic,wagon,blue,False,2018-07-31,28,volkswagen
5500,2000.0,ford f-150,good,8.0,gas,144000.0,automatic,pickup,blue,True,2018-06-14,45,ford
9750,2014.0,ford fusion se,excellent,4.0,gas,58300.0,automatic,sedan,unknown,False,2018-08-09,55,ford
14750,2016.0,jeep wrangler,excellent,6.0,gas,42928.0,automatic,SUV,black,True,2018-08-10,15,jeep
13250,2018.0,ford escape,excellent,4.0,gas,14713.0,automatic,SUV,silver,False,2019-01-13,87,ford
19750,2018.0,ford f-150,excellent,6.0,gas,11090.0,automatic,pickup,blue,True,2018-11-20,53,ford
23750,2018.0,ford ranger,excellent,4.0,gas,2414.0,automatic,pickup,silver,True,2018-10-01,30,ford
12750,2018.0,nissan frontier,excellent,6.0,gas,16273.0,automatic,pickup,red,True,2018-06-21,21,nissan
13250,2018.0,nissan rogue,excellent,4.0,gas,31826.0,automatic,SUV,unknown,True,2018-05-05,29,nissan
20750,2018.0,ford f-150,excellent,6.0,gas,21581.0,automatic,pickup,blue,True,2018-12-05,26,ford
13250,2017.0,toyota sienna,excellent,6.0,gas,22603.0,automatic,mini-van,silver,False,2018-09-17,55,toyota
32500,2015.0,ram 3500,good,6.0,diesel,135000.0,automatic,pickup,grey,True,2019-04-07,25,ram
16750,2015.0,nissan murano,excellent,6.0,gas,78285.5,automatic,SUV,grey,True,2018-12-17,34,nissan
10995,2015.0,ford explorer,excellent,6.0,gas,65317.0,automatic,SUV,silver,False,2019-02-04,99,ford
14750,2018.0,nissan altima,excellent,4.0,gas,17196.0,automatic,sedan,silver,False,2018-12-14,62,nissan
14750,2017.0,chrysler 300,excellent,6.0,gas,24764.0,automatic,sedan,white,True,2018-07-12,25,chrysler
10250,2013.0,hyundai elantra,excellent,4.0,gas,99840.0,automatic,sedan,blue,False,2019-02-23,29,hyundai
17250,2016.0,ford f-150,excellent,6.0,gas,36854.0,automatic,pickup,grey,False,2019-03-12,143,ford
10995,2017.0,hyundai sonata,excellent,4.0,gas,25017.0,automatic,sedan,silver,False,2018-12-20,25,hyundai
9250,2018.0,ford focus,excellent,4.0,gas,20674.0,automatic,sedan,unknown,False,2018-12-04,9,ford
20750,2017.0,toyota tundra,salvage,8.0,gas,29328.0,automatic,pickup,white,True,2018-10-23,36,toyota
8750,2017.0,nissan altima,salvage,4.0,gas,60925.0,automatic,sedan,silver,False,2018-05-30,49,nissan
13200,2014.0,ford explorer,salvage,6.0,gas,90000.0,automatic,SUV,white,True,2018-06-02,30,ford
6750,2014.0,ford mustang,salvage,6.0,gas,53888.0,automatic,coupe,red,False,2018-07-29,39,ford
4000,2008.0,chevrolet malibu,good,6.0,gas,85000.0,automatic,sedan,blue,False,2018-06-23,9,chevrolet
8950,2012.0,toyota camry,good,4.0,gas,87995.0,automatic,sedan,black,False,2018-11-29,71,toyota
7900,2014.0,chevrolet silverado,excellent,8.0,gas,49000.0,automatic,truck,unknown,False,2019-03-23,48,chevrolet
19950,2014.0,ford f150,excellent,6.0,gas,9300.0,automatic,truck,white,True,2019-01-20,75,ford
4650,2009.0,nissan versa,good,4.0,gas,93198.0,automatic,hatchback,white,False,2018-11-24,27,nissan
4999,2009.0,ford fusion,good,4.0,gas,106402.0,automatic,sedan,black,False,2018-12-30,37,ford
12995,2014.0,chevrolet silverado,excellent,6.0,gas,103119.0,automatic,truck,red,False,2018-08-31,32,chevrolet
8500,2009.0,ford f150,good,8.0,gas,164000.0,automatic,truck,unknown,False,2019-01-08,42,ford
19700,2015.0,nissan frontier crew cab sv,good,6.0,gas,32980.0,other,pickup,red,False,2018-05-27,20,nissan
6999,2013.0,ford f-150,good,4.0,gas,149318.0,automatic,truck,white,False,2019-03-15,6,ford
4650,2009.0,nissan versa,good,4.0,gas,93198.0,automatic,hatchback,unknown,False,2019-04-18,29,nissan
5999,2011.0,ford escape,good,4.0,gas,123207.0,automatic,SUV,blue,False,2018-12-30,93,ford
8400,2012.0,ford focus,like new,4.0,gas,65123.0,automatic,sedan,grey,False,2018-05-02,16,ford
2500,2005.0,toyota prius,like new,4.0,hybrid,250.0,automatic,hatchback,silver,False,2019-03-22,13,toyota
21800,2019.0,nissan frontier crew cab sv,good,6.0,gas,11745.0,other,pickup,white,False,2019-01-12,47,nissan
27995,2016.0,toyota 4runner,excellent,6.0,gas,71000.0,automatic,SUV,grey,True,2019-04-09,77,toyota
12500,2001.0,ford f-250 super duty,good,8.0,diesel,211885.0,manual,truck,brown,True,2018-08-07,46,ford
16950,2002.0,ford f250,excellent,8.0,diesel,194837.0,automatic,truck,white,True,2019-01-21,14,ford
8995,2011.0,chevrolet silverado,excellent,8.0,gas,260000.0,automatic,pickup,grey,True,2018-12-17,29,chevrolet
23950,2006.0,ram 3500,excellent,6.0,diesel,143463.0,automatic,truck,black,True,2018-12-03,18,ram
12000,2008.0,ford f-150,excellent,8.0,gas,104736.0,automatic,truck,black,True,2019-01-21,45,ford
19950,2006.0,ram 2500,excellent,6.0,diesel,168797.0,automatic,truck,black,True,2018-05-15,24,ram
7500,2010.0,toyota rav4,excellent,6.0,gas,127128.5,automatic,SUV,blue,True,2018-07-10,50,toyota
18000,2012.0,chevrolet silverado 1500,excellent,8.0,gas,110000.0,automatic,truck,red,True,2018-05-02,78,chevrolet
16500,2012.0,ford f-150,excellent,6.0,gas,107000.0,automatic,truck,silver,True,2019-02-06,10,ford
21400,2013.0,ford f150 supercrew cab xlt,good,6.0,gas,89987.0,other,pickup,unknown,True,2019-04-16,84,ford
24100,2013.0,chevrolet silverado 1500 crew,good,8.0,gas,55315.0,other,pickup,white,True,2018-08-31,33,chevrolet
21000,2008.0,ford f350 super duty,excellent,8.0,diesel,102250.0,automatic,pickup,grey,True,2018-05-20,23,ford
9500,2006.0,chevrolet silverado 2500hd,excellent,8.0,diesel,386000.0,automatic,truck,white,True,2018-10-16,25,chevrolet
12500,2005.0,ford mustang,like new,8.0,gas,50780.0,automatic,convertible,white,False,2018-10-27,14,ford
16500,2014.0,ford mustang,excellent,6.0,gas,48000.0,manual,coupe,grey,False,2019-02-24,29,ford
6999,2013.0,kia sorento,good,4.0,gas,128566.0,automatic,SUV,grey,False,2018-06-21,30,kia
6680,2013.0,kia soul,good,4.0,gas,115935.0,automatic,wagon,green,False,2019-02-01,2,kia
4999,2009.0,ford fusion,good,4.0,gas,106402.0,automatic,sedan,unknown,False,2019-01-02,49,ford
14980,2012.0,ford f-150,excellent,6.0,gas,140123.0,automatic,pickup,red,True,2018-06-20,30,ford
6980,2011.0,hyundai sonata,good,4.0,gas,123025.0,automatic,sedan,red,False,2018-06-27,42,hyundai
115000,2012.0,ford f-250 super duty,good,8.0,diesel,225000.0,automatic,truck,white,False,2018-12-08,53,ford
5999,2011.0,ford escape,good,4.0,gas,123207.0,automatic,SUV,blue,False,2018-12-24,77,ford
32000,2014.0,gmc sierra,excellent,8.0,gas,41149.0,automatic,pickup,unknown,True,2018-07-01,46,gmc
18999,2015.0,chevrolet silverado 1500,excellent,8.0,gas,120351.0,automatic,truck,white,True,2019-02-03,28,chevrolet
6600,2011.0,ford f-150,good,8.0,gas,91000.0,automatic,truck,white,False,2018-11-15,38,ford
17993,2008.0,jeep wrangler,excellent,6.0,gas,86695.0,automatic,wagon,green,True,2019-02-21,19,jeep
21995,2014.0,chevrolet silverado 1500,excellent,8.0,gas,123560.0,automatic,truck,white,True,2019-02-05,60,chevrolet
9999,2016.0,nissan frontier,excellent,6.0,gas,94087.0,manual,truck,white,False,2018-12-10,49,nissan
16450,2013.0,jeep wrangler,excellent,6.0,gas,96316.0,automatic,wagon,black,True,2018-12-01,11,jeep
16393,2008.0,toyota tacoma,excellent,6.0,gas,95477.0,automatic,truck,black,False,2018-05-23,43,toyota
19995,2017.0,nissan murano,good,6.0,gas,55000.0,automatic,SUV,black,True,2018-08-23,35,nissan
37000,2018.0,chevrolet silverado 1500 crew,good,8.0,gas,30465.0,other,pickup,white,True,2019-04-10,18,chevrolet
3300,2004.0,honda pilot,good,6.0,gas,208100.0,automatic,SUV,blue,True,2019-01-14,6,honda
7995,2012.0,ford escape,excellent,4.0,gas,212000.0,automatic,SUV,silver,True,2018-06-25,20,ford
20500,2011.0,toyota 4runner,excellent,6.0,gas,107005.0,automatic,SUV,black,True,2019-03-22,16,toyota
5999,2012.0,ford escape,good,4.0,gas,123207.0,automatic,SUV,blue,False,2018-06-14,84,ford
14000,2017.0,ram 1500,good,6.0,gas,91700.0,automatic,pickup,blue,True,2018-09-11,13,ram
5200,2004.0,jeep grand cherokee,excellent,8.0,gas,192000.0,automatic,SUV,silver,True,2019-01-08,29,jeep
5499,2009.0,honda odyssey,good,6.0,gas,132500.0,automatic,mini-van,unknown,False,2018-09-03,15,honda
2950,1999.0,ford explorer,good,8.0,gas,164700.0,automatic,SUV,red,True,2018-06-22,7,ford
20900,2015.0,ford f-250 super duty,good,8.0,gas,88000.0,automatic,pickup,unknown,True,2018-08-02,7,ford
7200,1997.0,chevrolet corvette,good,8.0,gas,180000.0,automatic,coupe,silver,False,2018-08-08,18,chevrolet
10000,2007.0,ford f150,good,8.0,gas,185000.0,automatic,pickup,black,False,2018-06-11,14,ford
7000,2002.0,chevrolet suburban,excellent,8.0,gas,80229.0,automatic,SUV,white,False,2019-01-15,41,chevrolet
4650,2009.0,nissan versa,good,4.0,gas,93198.0,automatic,hatchback,white,False,2018-12-02,50,nissan
6680,2013.0,kia soul,good,4.0,gas,99840.0,automatic,wagon,green,False,2019-01-12,176,kia
15500,2015.0,honda accord,excellent,4.0,gas,88671.0,automatic,sedan,white,False,2018-10-14,8,honda
8500,1992.0,jeep wrangler,good,6.0,gas,95845.0,manual,convertible,blue,False,2018-07-15,25,jeep
6000,2012.0,jeep grand cherokee,excellent,6.0,gas,297000.0,automatic,SUV,black,True,2018-09-26,59,jeep
3890,2008.0,chevrolet malibu,good,4.0,gas,151870.0,automatic,sedan,silver,False,2018-10-14,37,chevrolet
9900,2014.0,ford fusion se,excellent,4.0,gas,82000.0,automatic,sedan,red,False,2019-04-14,76,ford
9500,2016.0,kia soul,like new,4.0,gas,46200.0,automatic,hatchback,black,False,2018-09-12,29,kia
8500,2007.0,chevrolet suburban,good,8.0,gas,174150.0,automatic,SUV,brown,False,2019-03-15,46,chevrolet
800,2009.0,toyota camry,fair,4.0,gas,207499.0,automatic,sedan,silver,False,2018-06-01,28,toyota
3000,2002.0,honda accord,good,6.0,gas,197195.0,automatic,sedan,silver,False,2018-07-22,24,honda
5500,2006.5,ford f350 super duty,like new,8.0,diesel,320000.0,automatic,truck,white,False,2018-09-03,35,ford
7499,2016.0,kia soul,like new,4.0,gas,50000.0,other,SUV,brown,False,2019-02-24,24,kia
6999,2016.0,volkswagen jetta,like new,4.0,gas,40000.0,other,sedan,blue,False,2018-09-12,34,volkswagen
5680,2010.0,hyundai elantra,good,4.0,gas,106935.0,automatic,sedan,black,False,2018-11-10,25,hyundai
13500,2006.0,chevrolet silverado,good,8.0,gas,119920.0,automatic,truck,grey,False,2018-12-12,169,chevrolet
7500,2014.0,volkswagen jetta,excellent,4.0,gas,72027.0,automatic,sedan,red,False,2018-06-30,58,volkswagen
13000,2013.0,toyota camry,excellent,4.0,gas,55500.0,automatic,sedan,silver,False,2019-04-03,28,toyota
3999,1984.0,chevrolet corvette,good,8.0,gas,140000.0,automatic,convertible,white,False,2018-08-12,27,chevrolet
12000,2004.0,jeep wrangler,good,6.0,gas,116306.0,automatic,offroad,red,True,2019-03-08,111,jeep
24998,2006.0,chevrolet silverado 2500hd,excellent,8.0,diesel,181787.0,automatic,truck,black,True,2019-02-16,48,chevrolet
1400,2011.0,nissan maxima,good,6.0,gas,123025.0,automatic,sedan,blue,False,2018-12-19,92,nissan
6750,2003.0,ram 1500,excellent,8.0,gas,96500.0,automatic,truck,red,True,2019-02-10,4,ram
12399,2017.0,nissan sentra,excellent,4.0,gas,26031.0,automatic,sedan,white,False,2018-12-22,10,nissan
6500,2006.0,ford mustang,good,6.0,gas,241500.0,automatic,coupe,blue,False,2018-12-16,31,ford
8900,2010.0,honda cr-v,excellent,4.0,gas,108000.0,automatic,SUV,grey,True,2019-02-20,131,honda
7200,2001.0,ford mustang,excellent,8.0,gas,135000.0,manual,coupe,black,False,2018-07-07,42,ford
3000,1998.0,ram 1500,good,8.0,gas,158351.0,automatic,pickup,red,True,2018-08-01,29,ram
8800,2003.0,toyota 4runner,excellent,6.0,gas,121000.0,automatic,SUV,black,True,2018-06-07,69,toyota
7999,2013.0,chrysler town & country,excellent,6.0,gas,129411.0,automatic,mini-van,unknown,False,2018-05-04,9,chrysler
9900,2012.0,buick enclave,excellent,6.0,gas,143400.0,automatic,SUV,unknown,True,2018-05-17,2,buick
3900,2008.0,toyota prius,good,4.0,hybrid,238000.0,automatic,hatchback,red,False,2018-12-26,24,toyota
15000,2008.0,jeep wrangler,good,6.0,gas,46800.0,manual,offroad,unknown,True,2019-01-16,17,jeep
10500,2012.0,jeep grand cherokee,excellent,6.0,gas,133000.0,automatic,SUV,grey,True,2019-03-07,19,jeep
1,2013.0,chevrolet camaro,excellent,10.0,gas,22700.0,other,coupe,grey,True,2019-01-05,28,chevrolet
1,2018.0,chevrolet camaro,excellent,6.0,gas,20674.0,automatic,convertible,silver,True,2018-12-30,52,chevrolet
1,2019.0,chevrolet suburban,excellent,8.0,gas,25473.0,automatic,SUV,black,True,2019-01-09,29,chevrolet
1,2019.0,ford explorer,excellent,10.0,gas,26504.0,other,SUV,red,True,2019-03-08,34,ford
1,2014.0,toyota tundra,excellent,10.0,gas,69408.0,other,truck,white,True,2018-05-08,6,toyota
1,2016.0,ford f-250 sd,excellent,8.0,gas,65685.0,other,truck,unknown,True,2018-08-28,12,ford
1,2017.0,dodge charger,excellent,10.0,gas,51482.0,other,sedan,red,True,2019-01-30,27,dodge
1,2016.0,ram 3500,excellent,10.0,gas,61240.0,other,truck,custom,True,2018-07-25,30,ram
1,2018.0,honda civic,excellent,10.0,gas,20296.0,other,hatchback,black,True,2018-06-11,33,honda
1,2013.0,dodge charger,excellent,10.0,gas,25146.0,other,sedan,black,True,2018-09-29,60,dodge
1,2017.0,jeep wrangler,excellent,10.0,gas,38617.0,other,SUV,black,True,2018-11-23,43,jeep
8495,2000.0,jeep wrangler,excellent,6.0,gas,127610.0,manual,SUV,unknown,True,2019-02-12,107,jeep
3500,1999.0,chevrolet silverado 1500,good,8.0,gas,190.0,automatic,truck,white,False,2018-12-19,25,chevrolet
8500,2012.0,ford escape,excellent,4.0,gas,82000.0,automatic,SUV,blue,True,2019-04-01,47,ford
11900,1992.0,chevrolet corvette,excellent,8.0,gas,53500.0,manual,convertible,white,False,2019-03-27,76,chevrolet
7499,2014.0,ford escape,excellent,4.0,gas,90000.0,automatic,SUV,unknown,False,2018-09-08,2,ford
15990,2012.0,ford f-250 sd,good,8.0,gas,113419.0,automatic,truck,white,True,2019-01-19,58,ford
20990,2014.0,ram 2500,good,6.0,gas,121437.0,automatic,truck,white,True,2018-07-04,71,ram
13990,2005.0,toyota tundra,good,8.0,gas,66697.0,automatic,truck,unknown,True,2018-11-06,4,toyota
28990,2015.0,ford f-350 sd,good,8.0,diesel,112150.0,automatic,truck,white,True,2019-03-11,31,ford
2400,2004.0,hyundai santa fe,good,6.0,gas,200000.0,automatic,SUV,white,False,2018-11-17,23,hyundai
18990,2015.0,ford f-250 sd,good,8.0,gas,134794.0,automatic,truck,blue,True,2018-08-14,87,ford
5750,2008.0,toyota prius,excellent,4.0,hybrid,122000.0,automatic,hatchback,red,False,2018-11-29,89,toyota
5990,2008.0,ford explorer,good,6.0,gas,137809.0,automatic,SUV,black,True,2019-01-03,69,ford
17490,2016.0,ford econoline,good,10.0,gas,122637.0,automatic,truck,yellow,False,2018-07-28,61,ford
24990,2015.0,ford f-250 sd,good,8.0,gas,43854.0,automatic,truck,white,True,2018-12-05,38,ford
4900,2013.0,nissan altima,good,4.0,gas,99840.0,automatic,sedan,black,False,2018-09-10,23,nissan
11500,2004.0,chevrolet silverado,good,8.0,diesel,331000.0,automatic,truck,black,True,2019-04-10,29,chevrolet
16000,2002.0,chevrolet corvette,like new,8.0,gas,38000.0,automatic,hatchback,unknown,False,2018-09-25,40,chevrolet
13500,2004.0,ford f-250,excellent,8.0,diesel,87000.0,automatic,truck,red,False,2018-11-21,63,ford
8495,2011.0,chevrolet silverado 1500,excellent,8.0,gas,198000.0,automatic,pickup,blue,False,2018-06-15,59,chevrolet
5995,2005.0,toyota highlander,excellent,6.0,gas,162000.0,automatic,SUV,unknown,True,2018-10-21,39,toyota
21990,2013.0,chevrolet silverado 3500hd,good,8.0,gas,99748.0,automatic,truck,unknown,False,2018-09-17,52,chevrolet
19990,2010.0,ford f-350 sd,good,10.0,gas,127128.5,manual,truck,unknown,True,2018-10-24,51,ford
21990,2007.0,gmc sierra 2500hd,good,8.0,diesel,81522.0,automatic,truck,blue,True,2018-07-31,73,gmc
19000,2007.0,chevrolet silverado,good,8.0,diesel,204000.0,automatic,truck,white,True,2018-11-17,54,chevrolet
16990,2008.0,ford econoline,good,8.0,gas,99693.0,automatic,truck,white,False,2019-01-15,14,ford
17000,2014.0,ford mustang,excellent,8.0,gas,90000.0,automatic,coupe,unknown,False,2018-05-22,14,ford
14490,2013.0,chevrolet silverado 3500hd,good,8.0,gas,174100.0,automatic,truck,white,True,2018-06-17,23,chevrolet
9799,2000.0,jeep wrangler,excellent,6.0,gas,96000.0,automatic,SUV,white,True,2018-09-10,42,jeep
2799,2006.0,ford taurus,good,6.0,gas,133902.0,automatic,sedan,silver,False,2018-07-19,25,ford
9999,1998.0,jeep wrangler,excellent,6.0,gas,170592.0,manual,SUV,unknown,True,2018-12-21,12,jeep
11999,2006.0,jeep wrangler,excellent,6.0,gas,41000.0,automatic,SUV,green,True,2018-12-21,37,jeep
48500,2010.0,ford f250 super duty,excellent,8.0,gas,8303.0,automatic,pickup,unknown,True,2019-03-11,78,ford
16990,2008.0,ford econoline,good,8.0,gas,104738.0,automatic,truck,white,False,2019-01-07,20,ford
17490,2016.0,ford econoline,good,10.0,gas,122974.0,automatic,truck,yellow,False,2018-06-12,45,ford
13490,2012.0,ford econoline,good,8.0,gas,80836.0,automatic,truck,white,False,2018-09-29,58,ford
18490,2015.0,ford f-250 sd,good,8.0,gas,124332.0,automatic,truck,white,True,2018-09-29,78,ford
8700,2013.0,chevrolet camaro,excellent,6.0,gas,187100.0,automatic,convertible,red,False,2018-10-28,103,chevrolet
4850,2009.0,chevrolet colorado,excellent,4.0,gas,109223.0,manual,truck,red,False,2019-01-09,4,chevrolet
25300,2018.0,chevrolet camaro lt coupe 2d,good,6.0,gas,20674.0,other,coupe,yellow,False,2019-02-22,25,chevrolet
12500,2008.0,ford f250,excellent,8.0,diesel,225000.0,automatic,truck,black,False,2019-03-12,48,ford
11990,2011.0,ford econoline,good,8.0,gas,146100.0,automatic,truck,white,False,2018-06-10,35,ford
8900,2013.0,ford escape,good,4.0,gas,99840.0,automatic,SUV,grey,False,2018-05-05,12,ford
9000,2009.0,chevrolet silverado 2500hd,good,8.0,gas,192771.0,automatic,truck,white,False,2019-02-20,16,chevrolet
12000,2013.0,chevrolet suburban,good,8.0,gas,99840.0,automatic,SUV,black,True,2019-03-21,5,chevrolet
1500,2002.0,honda civic,good,4.0,gas,211618.0,automatic,hatchback,silver,False,2018-12-02,29,honda
5295,2006.0,honda odyssey,excellent,6.0,gas,167000.0,automatic,mini-van,red,False,2018-06-22,40,honda
6500,2007.0,chevrolet silverado 1500,good,8.0,gas,177500.0,automatic,pickup,red,False,2018-09-05,31,chevrolet
2795,2008.0,honda odyssey,good,6.0,gas,140000.0,automatic,mini-van,brown,False,2018-08-21,17,honda
31800,2018.0,chevrolet silverado 1500 crew,good,8.0,gas,22838.0,automatic,pickup,white,True,2018-09-27,59,chevrolet
24995,2012.0,ford f-250 super duty,good,8.0,diesel,73195.0,automatic,pickup,white,True,2018-12-29,142,ford
22500,2005.0,ram 2500,excellent,6.0,diesel,150000.0,automatic,truck,grey,True,2019-03-19,40,ram
10800,2011.0,subaru outback,excellent,6.0,gas,120465.0,automatic,wagon,black,True,2018-12-31,17,subaru
6500,2013.0,honda civic,good,4.0,gas,88073.0,automatic,sedan,black,False,2018-06-26,34,honda
6900,2011.0,subaru outback,excellent,6.0,gas,135445.0,automatic,SUV,grey,True,2018-07-24,23,subaru
19999,2014.0,ram 2500,excellent,8.0,gas,580000.0,automatic,truck,white,True,2019-01-30,36,ram
20500,2013.0,chevrolet silverado,excellent,8.0,gas,62000.0,automatic,pickup,white,True,2018-05-27,92,chevrolet
3400,2005.0,ford ranger,excellent,6.0,gas,191737.0,automatic,truck,white,False,2018-05-25,18,ford
2500,2001.0,ford ranger,excellent,6.0,gas,171000.0,manual,pickup,unknown,False,2018-09-30,8,ford
3100,2003.0,toyota camry,good,4.0,gas,210000.0,automatic,sedan,blue,False,2018-10-31,44,toyota
850,1998.0,subaru outback,fair,4.0,gas,170592.0,automatic,wagon,green,True,2019-01-30,9,subaru
6500,2007.0,honda odyssey,excellent,6.0,gas,112730.0,automatic,mini-van,white,False,2019-04-09,6,honda
4000,2010.0,toyota corolla,excellent,4.0,gas,183300.0,automatic,sedan,red,False,2018-11-13,40,toyota
9300,2010.0,gmc sierra 1500,excellent,8.0,gas,127128.5,automatic,truck,white,False,2019-03-22,41,gmc
4900,2008.0,honda civic,excellent,4.0,gas,143667.0,automatic,wagon,black,True,2018-08-11,7,honda
13392,2017.0,ford fusion,excellent,6.0,gas,52422.0,automatic,sedan,grey,False,2019-02-01,17,ford
2800,2006.0,chrysler town & country,excellent,6.0,gas,120000.0,automatic,mini-van,blue,False,2018-07-07,81,chrysler
9900,2014.0,ford f-150,excellent,8.0,gas,122000.0,automatic,pickup,white,False,2019-03-07,13,ford
